RBP	variable	value
DHX37	hsa-mir-10b	1.58448246027183
DDX21	hsa-mir-10b	1.17939806170464
LRPPRC	hsa-mir-10b	1.75005792185341
RBM45	hsa-mir-10b	0
RBMS1	hsa-mir-10b	0
RBMS2	hsa-mir-10b	0
HARS2	hsa-mir-10b	0
SUGP2	hsa-mir-10b	0
MATR3	hsa-mir-10b	0.821484749819752
YBX3	hsa-mir-10b	1.2456195662894
YBX1	hsa-mir-10b	1.22730974951957
YBX2	hsa-mir-10b	0.373482726423903
C1QBP	hsa-mir-10b	0.463931348887101
PTBP1	hsa-mir-10b	0.630870982594301
PTBP3	hsa-mir-10b	0.0574712643678161
FAM98A	hsa-mir-10b	2.46615650367104
FAM98B	hsa-mir-10b	1.85185185185185
MTERF3	hsa-mir-10b	0
PTCD3	hsa-mir-10b	0
TRIM56	hsa-mir-10b	0
PDCD11	hsa-mir-10b	0.728106493182
UPF1	hsa-mir-10b	0.409072557062643
NOL6	hsa-mir-10b	0.727272727272727
ERAL1	hsa-mir-10b	0
UTP20	hsa-mir-10b	0.121221846189754
QKI	hsa-mir-10b	0
PUF60	hsa-mir-10b	1.12233445566779
LSM10	hsa-mir-10b	3.84615384615385
LSM11	hsa-mir-10b	11.4583333333333
CASC3	hsa-mir-10b	0
NONO	hsa-mir-10b	1.31042694050889
SFPQ	hsa-mir-10b	0.645714551205847
ZNF106	hsa-mir-10b	0
DDX49	hsa-mir-10b	0
CELF2	hsa-mir-10b	0
CELF1	hsa-mir-10b	0.14903129657228
PIP5K1A	hsa-mir-10b	0
EIF2AK2	hsa-mir-10b	1.72483787397774
LARP6	hsa-mir-10b	0
ZC3H10	hsa-mir-10b	0
C9ORF114	hsa-mir-10b	0
SF1	hsa-mir-10b	0
PUM1	hsa-mir-10b	0
PUM2	hsa-mir-10b	0
ELAC1	hsa-mir-10b	0
IGF2BP1	hsa-mir-10b	0.532971707406132
IGF2BP2	hsa-mir-10b	0.643793151058891
IGF2BP3	hsa-mir-10b	0.201740094652144
PGAM5	hsa-mir-10b	1.37931034482759
CSTF1	hsa-mir-10b	0
LCORL	hsa-mir-10b	0
NOL4L	hsa-mir-10b	0
LIN28A	hsa-mir-15a	0.959023539668701
LIN28B	hsa-mir-15a	0.237247924080664
ZCCHC11	hsa-mir-15a	0
ZCCHC6	hsa-mir-15a	0
HNRNPL	hsa-mir-15a	1.32646396474787
STRBP	hsa-mir-15a	0
NUDT16L1	hsa-mir-15a	0
GRSF1	hsa-mir-15a	0
HNRNPF	hsa-mir-15a	0.459617943909601
HNRNPH1	hsa-mir-15a	0.677741622670789
HNRNPH2	hsa-mir-15a	0.229423573272154
HNRNPH3	hsa-mir-15a	0.208639435791948
ADARB1	hsa-mir-15a	0
ESRP1	hsa-mir-15a	0
TRMT10C	hsa-mir-15a	13.3333333333333
RBM4	hsa-mir-15a	0
RBM4B	hsa-mir-15a	0
RBM12B	hsa-mir-15a	0
SLTM	hsa-mir-15a	0
SAFB	hsa-mir-15a	0
FUS	hsa-mir-15a	0.664335242366204
TAF15	hsa-mir-15a	0.55962555962556
RBM14	hsa-mir-15a	0.228268309377139
DDX1	hsa-mir-15a	0.883796468048719
APOBEC3B	hsa-mir-15a	0
RTCB	hsa-mir-15a	1.00285145636417
DDX23	hsa-mir-15a	0
RBM47	hsa-mir-15a	0
PRMT1	hsa-mir-15a	0.68459356112002
RBM6	hsa-mir-15a	0
SUGP1	hsa-mir-15a	0
PLRG1	hsa-mir-15a	0
CDC5L	hsa-mir-15a	0
CDC40	hsa-mir-15a	0
SF3A1	hsa-mir-15a	4.20174272633289
SF3A3	hsa-mir-15a	0
SF3B1	hsa-mir-15a	0.475210226416122
SF3B2	hsa-mir-15a	0.14903129657228
SF3B3	hsa-mir-15a	0.680556940302852
SF3B4	hsa-mir-15a	0
SF3B5	hsa-mir-15a	0
U2SURP	hsa-mir-15a	0
RBM10	hsa-mir-15a	0
CHERP	hsa-mir-15a	0
CCAR1	hsa-mir-15a	0
RBM17	hsa-mir-15a	0
RBM5	hsa-mir-15a	0
AQR	hsa-mir-15a	0
XAB2	hsa-mir-15a	0
PAXBP1	hsa-mir-15a	0
PURA	hsa-mir-15a	0
PURB	hsa-mir-15a	0
PLOD1	hsa-mir-15a	0.186335403726708
HNRNPA0	hsa-mir-15a	0.266162169945065
HNRNPA1	hsa-mir-15a	0.810862995606827
HNRNPA2B1	hsa-mir-15a	0.673515728845273
HNRNPA3	hsa-mir-15a	0.747597352962536
HNRNPK	hsa-mir-15a	1.1927639594281
KIN	hsa-mir-15a	0
TRIM71	hsa-mir-15a	11.161346551912
G3BP2	hsa-mir-15a	0
ZC3H7A	hsa-mir-15a	0
ZC3H7B	hsa-mir-15a	0
XRN1	hsa-mir-15a	0
TRIM25	hsa-mir-15a	0
ATXN2L	hsa-mir-15a	0
ATXN2	hsa-mir-15a	0
NUFIP2	hsa-mir-15a	0
TTC3	hsa-mir-15a	0
PAPD4	hsa-mir-15a	0
ZC3H11A	hsa-mir-15a	0
HNRNPM	hsa-mir-15a	1.00853473823513
ZNF346	hsa-mir-15a	0.274557657107993
RTCA	hsa-mir-15a	0.925925925925926
DHX36	hsa-mir-15a	0.0775193798449612
USP36	hsa-mir-15a	0
PATL1	hsa-mir-15a	0
EDC3	hsa-mir-15a	0
EDC4	hsa-mir-15a	0
DCP1A	hsa-mir-15a	0
DCP1B	hsa-mir-15a	0
DCP2	hsa-mir-15a	0
DDX3X	hsa-mir-15a	0.720563405249552
DDX3Y	hsa-mir-15a	0
HNRNPR	hsa-mir-15a	0.782858657327291
SYNCRIP	hsa-mir-15a	1.24526930524796
ZFR	hsa-mir-15a	0
TRMT1L	hsa-mir-15a	0
MSI1	hsa-mir-15a	0
MSI2	hsa-mir-15a	0.439372060878899
TRIM26	hsa-mir-15a	0
SART3	hsa-mir-15a	0
RBBP6	hsa-mir-15a	0
CRTAP	hsa-mir-15a	0
P3H1	hsa-mir-15a	0
TRA2A	hsa-mir-15a	0.523895673149405
TRA2B	hsa-mir-15a	0.717914942469517
WWP1	hsa-mir-15a	0
WWP2	hsa-mir-15a	0
CPSF1	hsa-mir-15a	0.167785234899329
CPSF2	hsa-mir-15a	0
CPSF3	hsa-mir-15a	0
CPSF4	hsa-mir-15a	0
NUDT21	hsa-mir-15a	1.48148148148148
CPSF6	hsa-mir-15a	0
CPSF7	hsa-mir-15a	0
CSTF2	hsa-mir-15a	0
CSTF3	hsa-mir-15a	0
FIP1L1	hsa-mir-15a	0
WDR33	hsa-mir-15a	0
SYMPK	hsa-mir-15a	0
EPRS	hsa-mir-15a	1.81099556116382
RARS	hsa-mir-15a	2.25089026585695
IARS	hsa-mir-15a	1.30238517494307
LARS	hsa-mir-15a	1.3768115942029
DARS	hsa-mir-15a	1.48995594173658
QARS	hsa-mir-15a	3.62368487838202
MARS	hsa-mir-15a	2.68495285368573
KARS	hsa-mir-15a	2.48414981845352
AIMP1	hsa-mir-15a	2.42981985133298
AIMP2	hsa-mir-15a	5.4861786484303
ZNF385A	hsa-mir-15a	0
LARP7	hsa-mir-15a	1.01704797026533
DZIP3	hsa-mir-15a	0
TIAL1	hsa-mir-15a	0
MYEF2	hsa-mir-15a	0.387596899224806
RBFOX2	hsa-mir-15a	0
KNOP1	hsa-mir-15a	0
DHX37	hsa-mir-15a	2.5
DDX21	hsa-mir-15a	0.918042396501221
LRPPRC	hsa-mir-15a	1.59435167670179
RBM45	hsa-mir-15a	0
RBMS1	hsa-mir-15a	0
RBMS2	hsa-mir-15a	0
HARS2	hsa-mir-15a	0
SUGP2	hsa-mir-15a	0
MATR3	hsa-mir-15a	0.639629767129851
YBX3	hsa-mir-15a	0.218240823419842
YBX1	hsa-mir-15a	0.867520236747808
YBX2	hsa-mir-15a	0
C1QBP	hsa-mir-15a	0.396111283483297
PTBP1	hsa-mir-15a	0.481810243329923
PTBP3	hsa-mir-15a	0
FAM98A	hsa-mir-15a	0.909658506292086
FAM98B	hsa-mir-15a	0
MTERF3	hsa-mir-15a	0
PTCD3	hsa-mir-15a	0
TRIM56	hsa-mir-15a	0
PDCD11	hsa-mir-15a	0.290109415021519
UPF1	hsa-mir-15a	1.23263110712685
NOL6	hsa-mir-15a	0.303030303030303
ERAL1	hsa-mir-15a	0.345622119815668
UTP20	hsa-mir-15a	2.28963495278275
QKI	hsa-mir-15a	0
PUF60	hsa-mir-15a	0.793650793650794
LSM10	hsa-mir-15a	0
LSM11	hsa-mir-15a	0
CASC3	hsa-mir-15a	0
NONO	hsa-mir-15a	0.411121212702878
SFPQ	hsa-mir-15a	0.87445565388256
ZNF106	hsa-mir-15a	0
DDX49	hsa-mir-15a	0.87719298245614
CELF2	hsa-mir-15a	0
CELF1	hsa-mir-15a	0
PIP5K1A	hsa-mir-15a	0
EIF2AK2	hsa-mir-15a	0.203807921340107
LARP6	hsa-mir-15a	0
ZC3H10	hsa-mir-15a	0
C9ORF114	hsa-mir-15a	0.384615384615385
SF1	hsa-mir-15a	0
PUM1	hsa-mir-15a	0
PUM2	hsa-mir-15a	0
ELAC1	hsa-mir-15a	0
IGF2BP1	hsa-mir-15a	0.411779931863188
IGF2BP2	hsa-mir-15a	0.158450704225352
IGF2BP3	hsa-mir-15a	0.0814901047729918
PGAM5	hsa-mir-15a	24.7484755263877
CSTF1	hsa-mir-15a	0
LCORL	hsa-mir-15a	0
NOL4L	hsa-mir-15a	0
LIN28A	hsa-mir-15b	1.4821272885789
LIN28B	hsa-mir-15b	0
ZCCHC11	hsa-mir-15b	0
ZCCHC6	hsa-mir-15b	0
HNRNPL	hsa-mir-15b	2.75748693064987
STRBP	hsa-mir-15b	2.06476983973717
NUDT16L1	hsa-mir-15b	0
GRSF1	hsa-mir-15b	0
HNRNPF	hsa-mir-15b	1.096392404462
HNRNPH1	hsa-mir-15b	1.27025698795877
HNRNPH2	hsa-mir-15b	0.552139148541225
HNRNPH3	hsa-mir-15b	1.51208923766539
ADARB1	hsa-mir-15b	0.3584229390681
ESRP1	hsa-mir-15b	0.469483568075117
TRMT10C	hsa-mir-15b	0
RBM4	hsa-mir-15b	0.782485875706215
RBM4B	hsa-mir-15b	0
RBM12B	hsa-mir-15b	2.33618233618234
SLTM	hsa-mir-15b	0
SAFB	hsa-mir-15b	0
FUS	hsa-mir-15b	1.57727976801613
TAF15	hsa-mir-15b	3.07703713078673
RBM14	hsa-mir-15b	2.0521564142767
DDX1	hsa-mir-15b	1.3449737408648
APOBEC3B	hsa-mir-15b	1.66024878840113
RTCB	hsa-mir-15b	0.791122719354579
DDX23	hsa-mir-15b	0
RBM47	hsa-mir-15b	0
PRMT1	hsa-mir-15b	0.635006784260516
RBM6	hsa-mir-15b	0
SUGP1	hsa-mir-15b	0
PLRG1	hsa-mir-15b	0
CDC5L	hsa-mir-15b	0
CDC40	hsa-mir-15b	0
SF3A1	hsa-mir-15b	0.769230769230769
SF3A3	hsa-mir-15b	0
SF3B1	hsa-mir-15b	1.31144572634389
SF3B2	hsa-mir-15b	0.56431205391842
SF3B3	hsa-mir-15b	1.06785699694702
SF3B4	hsa-mir-15b	0.899415887850467
SF3B5	hsa-mir-15b	0
U2SURP	hsa-mir-15b	0.506819374046127
RBM10	hsa-mir-15b	0
CHERP	hsa-mir-15b	0
CCAR1	hsa-mir-15b	0
RBM17	hsa-mir-15b	0
RBM5	hsa-mir-15b	0
AQR	hsa-mir-15b	0.188679245283019
XAB2	hsa-mir-15b	0
PAXBP1	hsa-mir-15b	0
PURA	hsa-mir-15b	2.377645465902
PURB	hsa-mir-15b	0
PLOD1	hsa-mir-15b	0.186335403726708
HNRNPA0	hsa-mir-15b	0.990065187330934
HNRNPA1	hsa-mir-15b	1.52634932184655
HNRNPA2B1	hsa-mir-15b	1.39249542425625
HNRNPA3	hsa-mir-15b	1.44198125872927
HNRNPK	hsa-mir-15b	1.66469464847789
KIN	hsa-mir-15b	0
TRIM71	hsa-mir-15b	0
G3BP2	hsa-mir-15b	0.380228136882129
ZC3H7A	hsa-mir-15b	0
ZC3H7B	hsa-mir-15b	0
XRN1	hsa-mir-15b	0
TRIM25	hsa-mir-15b	0
ATXN2L	hsa-mir-15b	0.294117647058823
ATXN2	hsa-mir-15b	0
NUFIP2	hsa-mir-15b	0.43956043956044
TTC3	hsa-mir-15b	0
PAPD4	hsa-mir-15b	1.12688087259347
ZC3H11A	hsa-mir-15b	0
HNRNPM	hsa-mir-15b	1.12871281774925
ZNF346	hsa-mir-15b	1.30224034331256
RTCA	hsa-mir-15b	15.4628903964864
DHX36	hsa-mir-15b	11.8911127374101
USP36	hsa-mir-15b	31.959706959707
PATL1	hsa-mir-15b	75
EDC3	hsa-mir-15b	100
EDC4	hsa-mir-15b	80.7407407407407
DCP1A	hsa-mir-15b	100
DCP1B	hsa-mir-15b	100
DCP2	hsa-mir-15b	100
DDX3X	hsa-mir-15b	5.66125413653361
DDX3Y	hsa-mir-15b	26.7747925995349
HNRNPR	hsa-mir-15b	4.15698571813797
SYNCRIP	hsa-mir-15b	3.81782012486495
ZFR	hsa-mir-15b	5.54301314856343
TRMT1L	hsa-mir-15b	0
MSI1	hsa-mir-15b	0.600600600600601
MSI2	hsa-mir-15b	0.951596720986634
TRIM26	hsa-mir-15b	0
SART3	hsa-mir-15b	0
RBBP6	hsa-mir-15b	0
CRTAP	hsa-mir-15b	0
P3H1	hsa-mir-15b	0
TRA2A	hsa-mir-15b	0.256081946222791
TRA2B	hsa-mir-15b	1.58504202877563
WWP1	hsa-mir-15b	0
WWP2	hsa-mir-15b	0
CPSF1	hsa-mir-15b	1.10528523489933
CPSF2	hsa-mir-15b	0
CPSF3	hsa-mir-15b	0
CPSF4	hsa-mir-15b	0
NUDT21	hsa-mir-15b	1.38888888888889
CPSF6	hsa-mir-15b	0
CPSF7	hsa-mir-15b	0
CSTF2	hsa-mir-15b	0
CSTF3	hsa-mir-15b	3.07692307692308
FIP1L1	hsa-mir-15b	1.73913043478261
WDR33	hsa-mir-15b	0
SYMPK	hsa-mir-15b	0.980392156862745
EPRS	hsa-mir-15b	1.13493729911665
RARS	hsa-mir-15b	2.29199549843277
IARS	hsa-mir-15b	0.860202253976629
LARS	hsa-mir-15b	0.260869565217391
DARS	hsa-mir-15b	0.879749818626315
QARS	hsa-mir-15b	0.481450722827621
MARS	hsa-mir-15b	0.772502039818402
KARS	hsa-mir-15b	0.843522987179482
AIMP1	hsa-mir-15b	0.248756218905473
AIMP2	hsa-mir-15b	0
ZNF385A	hsa-mir-15b	0
LARP7	hsa-mir-15b	5.31062499044032
DZIP3	hsa-mir-15b	0
TIAL1	hsa-mir-15b	0
MYEF2	hsa-mir-15b	0
RBFOX2	hsa-mir-15b	0.509538152610442
KNOP1	hsa-mir-15b	1.60551429510616
DHX37	hsa-mir-15b	3.86029681960798
DDX21	hsa-mir-15b	1.07088535914346
LRPPRC	hsa-mir-15b	1.18289089252915
RBM45	hsa-mir-15b	0.826446280991736
RBMS1	hsa-mir-15b	0
RBMS2	hsa-mir-15b	0.8
HARS2	hsa-mir-15b	0
SUGP2	hsa-mir-15b	0.58695514042445
MATR3	hsa-mir-15b	1.27944747983876
YBX3	hsa-mir-15b	0.83749515044275
YBX1	hsa-mir-15b	1.29293532856051
YBX2	hsa-mir-15b	0.560224089635854
C1QBP	hsa-mir-15b	1.29835039817975
PTBP1	hsa-mir-15b	0.845052293730753
PTBP3	hsa-mir-15b	0.0574712643678161
FAM98A	hsa-mir-15b	0.950523065930779
FAM98B	hsa-mir-15b	0
MTERF3	hsa-mir-15b	0
PTCD3	hsa-mir-15b	0
TRIM56	hsa-mir-15b	0
PDCD11	hsa-mir-15b	1.19362354522867
UPF1	hsa-mir-15b	1.95486992512781
NOL6	hsa-mir-15b	2.31348911105944
ERAL1	hsa-mir-15b	0.345622119815668
UTP20	hsa-mir-15b	1.10178890803495
QKI	hsa-mir-15b	0
PUF60	hsa-mir-15b	0.64913844325609
LSM10	hsa-mir-15b	0
LSM11	hsa-mir-15b	0
CASC3	hsa-mir-15b	0
NONO	hsa-mir-15b	2.59893289030429
SFPQ	hsa-mir-15b	3.22409556535611
ZNF106	hsa-mir-15b	0
DDX49	hsa-mir-15b	0
CELF2	hsa-mir-15b	0
CELF1	hsa-mir-15b	0.14903129657228
PIP5K1A	hsa-mir-15b	0
EIF2AK2	hsa-mir-15b	1.1113596407753
LARP6	hsa-mir-15b	0
ZC3H10	hsa-mir-15b	0
C9ORF114	hsa-mir-15b	1.15384615384615
SF1	hsa-mir-15b	0
PUM1	hsa-mir-15b	0.384756995581738
PUM2	hsa-mir-15b	0
ELAC1	hsa-mir-15b	0
IGF2BP1	hsa-mir-15b	9.27587330193454
IGF2BP2	hsa-mir-15b	3.38222711254098
IGF2BP3	hsa-mir-15b	6.17494819039904
PGAM5	hsa-mir-15b	0
CSTF1	hsa-mir-15b	0
LCORL	hsa-mir-15b	0
NOL4L	hsa-mir-15b	0
LIN28A	hsa-mir-16-1	1.8308631211857
LIN28B	hsa-mir-16-1	0
ZCCHC11	hsa-mir-16-1	0
ZCCHC6	hsa-mir-16-1	0
HNRNPL	hsa-mir-16-1	0.762654887994025
STRBP	hsa-mir-16-1	0
NUDT16L1	hsa-mir-16-1	0
GRSF1	hsa-mir-16-1	0
HNRNPF	hsa-mir-16-1	0.97345184615728
HNRNPH1	hsa-mir-16-1	0.713317919016969
HNRNPH2	hsa-mir-16-1	0.149278585957108
HNRNPH3	hsa-mir-16-1	0.288366858160909
ADARB1	hsa-mir-16-1	0
ESRP1	hsa-mir-16-1	0
TRMT10C	hsa-mir-16-1	0
RBM4	hsa-mir-16-1	0
RBM4B	hsa-mir-16-1	0
RBM12B	hsa-mir-16-1	0
SLTM	hsa-mir-16-1	0
SAFB	hsa-mir-16-1	0
FUS	hsa-mir-16-1	0.327966699100088
TAF15	hsa-mir-16-1	0.28977090690869
RBM14	hsa-mir-16-1	0.276180698151951
DDX1	hsa-mir-16-1	0.219527181882603
APOBEC3B	hsa-mir-16-1	0.882055364813985
RTCB	hsa-mir-16-1	0.73436806542005
DDX23	hsa-mir-16-1	0
RBM47	hsa-mir-16-1	5.6
PRMT1	hsa-mir-16-1	1.28111495803667
RBM6	hsa-mir-16-1	0
SUGP1	hsa-mir-16-1	0
PLRG1	hsa-mir-16-1	0
CDC5L	hsa-mir-16-1	0
CDC40	hsa-mir-16-1	0
SF3A1	hsa-mir-16-1	0
SF3A3	hsa-mir-16-1	0
SF3B1	hsa-mir-16-1	0.180192459571664
SF3B2	hsa-mir-16-1	0.0977517106549365
SF3B3	hsa-mir-16-1	0.572862503055459
SF3B4	hsa-mir-16-1	0.280373831775701
SF3B5	hsa-mir-16-1	0
U2SURP	hsa-mir-16-1	0
RBM10	hsa-mir-16-1	0
CHERP	hsa-mir-16-1	0
CCAR1	hsa-mir-16-1	0
RBM17	hsa-mir-16-1	0
RBM5	hsa-mir-16-1	0
AQR	hsa-mir-16-1	0
XAB2	hsa-mir-16-1	0
PAXBP1	hsa-mir-16-1	0
PURA	hsa-mir-16-1	0
PURB	hsa-mir-16-1	0
PLOD1	hsa-mir-16-1	0
HNRNPA0	hsa-mir-16-1	0.223432426820726
HNRNPA1	hsa-mir-16-1	0.903062099361089
HNRNPA2B1	hsa-mir-16-1	0.753896192995781
HNRNPA3	hsa-mir-16-1	0.571333268151987
HNRNPK	hsa-mir-16-1	1.57370806696137
KIN	hsa-mir-16-1	0
TRIM71	hsa-mir-16-1	0
G3BP2	hsa-mir-16-1	0.0950570342205323
ZC3H7A	hsa-mir-16-1	0
ZC3H7B	hsa-mir-16-1	0
XRN1	hsa-mir-16-1	0
TRIM25	hsa-mir-16-1	0
ATXN2L	hsa-mir-16-1	0
ATXN2	hsa-mir-16-1	0
NUFIP2	hsa-mir-16-1	0
TTC3	hsa-mir-16-1	0
PAPD4	hsa-mir-16-1	0
ZC3H11A	hsa-mir-16-1	0
HNRNPM	hsa-mir-16-1	0.749739517457954
ZNF346	hsa-mir-16-1	1.14345253545931
RTCA	hsa-mir-16-1	3.91713527215301
DHX36	hsa-mir-16-1	0.383506496176905
USP36	hsa-mir-16-1	3.57142857142857
PATL1	hsa-mir-16-1	0
EDC3	hsa-mir-16-1	0
EDC4	hsa-mir-16-1	0
DCP1A	hsa-mir-16-1	0
DCP1B	hsa-mir-16-1	0
DCP2	hsa-mir-16-1	0
DDX3X	hsa-mir-16-1	0.792822318276016
DDX3Y	hsa-mir-16-1	0
HNRNPR	hsa-mir-16-1	5.10981999086138
SYNCRIP	hsa-mir-16-1	9.29711576386571
ZFR	hsa-mir-16-1	15.9803921568627
TRMT1L	hsa-mir-16-1	0
MSI1	hsa-mir-16-1	0
MSI2	hsa-mir-16-1	0.141309467734338
TRIM26	hsa-mir-16-1	0
SART3	hsa-mir-16-1	0
RBBP6	hsa-mir-16-1	0
CRTAP	hsa-mir-16-1	1.58730158730159
P3H1	hsa-mir-16-1	0
TRA2A	hsa-mir-16-1	0.271370420624152
TRA2B	hsa-mir-16-1	0.981216058292925
WWP1	hsa-mir-16-1	0
WWP2	hsa-mir-16-1	0
CPSF1	hsa-mir-16-1	0
CPSF2	hsa-mir-16-1	0
CPSF3	hsa-mir-16-1	0
CPSF4	hsa-mir-16-1	0
NUDT21	hsa-mir-16-1	1.48148148148148
CPSF6	hsa-mir-16-1	0
CPSF7	hsa-mir-16-1	1.81818181818182
CSTF2	hsa-mir-16-1	0
CSTF3	hsa-mir-16-1	0
FIP1L1	hsa-mir-16-1	0
WDR33	hsa-mir-16-1	0
SYMPK	hsa-mir-16-1	0
EPRS	hsa-mir-16-1	0.275315110783853
RARS	hsa-mir-16-1	1.16674030708053
IARS	hsa-mir-16-1	0.0208268249505363
LARS	hsa-mir-16-1	0
DARS	hsa-mir-16-1	1.44440741530464
QARS	hsa-mir-16-1	0
MARS	hsa-mir-16-1	0
KARS	hsa-mir-16-1	0
AIMP1	hsa-mir-16-1	0
AIMP2	hsa-mir-16-1	0
ZNF385A	hsa-mir-16-1	0
LARP7	hsa-mir-16-1	2.75120942068919
DZIP3	hsa-mir-16-1	0
TIAL1	hsa-mir-16-1	0
MYEF2	hsa-mir-16-1	0
RBFOX2	hsa-mir-16-1	0.208333333333333
KNOP1	hsa-mir-16-1	3.85165247821735
DHX37	hsa-mir-16-1	1.4189954843466
DDX21	hsa-mir-16-1	0.460135569281076
LRPPRC	hsa-mir-16-1	0.235206906759296
RBM45	hsa-mir-16-1	0
RBMS1	hsa-mir-16-1	0
RBMS2	hsa-mir-16-1	0
HARS2	hsa-mir-16-1	0
SUGP2	hsa-mir-16-1	1.00025006251563
MATR3	hsa-mir-16-1	1.04301130546704
YBX3	hsa-mir-16-1	0.596758318189826
YBX1	hsa-mir-16-1	0.867240442212736
YBX2	hsa-mir-16-1	0.466853408029879
C1QBP	hsa-mir-16-1	0.316036013278455
PTBP1	hsa-mir-16-1	2.21074851245579
PTBP3	hsa-mir-16-1	2.36269860407791
FAM98A	hsa-mir-16-1	0.163803487464791
FAM98B	hsa-mir-16-1	0.617283950617284
MTERF3	hsa-mir-16-1	0
PTCD3	hsa-mir-16-1	0
TRIM56	hsa-mir-16-1	0
PDCD11	hsa-mir-16-1	0.561515228385776
UPF1	hsa-mir-16-1	0.0742014361113656
NOL6	hsa-mir-16-1	0
ERAL1	hsa-mir-16-1	0.230414746543779
UTP20	hsa-mir-16-1	0.797799319002453
QKI	hsa-mir-16-1	0
PUF60	hsa-mir-16-1	1.07248960190137
LSM10	hsa-mir-16-1	0
LSM11	hsa-mir-16-1	0
CASC3	hsa-mir-16-1	0
NONO	hsa-mir-16-1	0.74584146030092
SFPQ	hsa-mir-16-1	0.638034118819298
ZNF106	hsa-mir-16-1	0
DDX49	hsa-mir-16-1	0
CELF2	hsa-mir-16-1	0
CELF1	hsa-mir-16-1	0
PIP5K1A	hsa-mir-16-1	0
EIF2AK2	hsa-mir-16-1	0.163897286679879
LARP6	hsa-mir-16-1	0
ZC3H10	hsa-mir-16-1	0
C9ORF114	hsa-mir-16-1	0
SF1	hsa-mir-16-1	0
PUM1	hsa-mir-16-1	0
PUM2	hsa-mir-16-1	0
ELAC1	hsa-mir-16-1	0
IGF2BP1	hsa-mir-16-1	1.72789746606557
IGF2BP2	hsa-mir-16-1	1.62132456127861
IGF2BP3	hsa-mir-16-1	3.35411623797346
PGAM5	hsa-mir-16-1	15.6389955965414
CSTF1	hsa-mir-16-1	0
LCORL	hsa-mir-16-1	0
NOL4L	hsa-mir-16-1	0
LIN28A	hsa-mir-16-2	0.784655623365301
LIN28B	hsa-mir-16-2	0
ZCCHC11	hsa-mir-16-2	0
ZCCHC6	hsa-mir-16-2	0
HNRNPL	hsa-mir-16-2	2.00737698005203
STRBP	hsa-mir-16-2	0.141242937853107
NUDT16L1	hsa-mir-16-2	0
GRSF1	hsa-mir-16-2	0
HNRNPF	hsa-mir-16-2	0.468337741856042
HNRNPH1	hsa-mir-16-2	0.822538205345348
HNRNPH2	hsa-mir-16-2	0.0843983602604292
HNRNPH3	hsa-mir-16-2	0.281105571620269
ADARB1	hsa-mir-16-2	0.966433783001715
ESRP1	hsa-mir-16-2	0
TRMT10C	hsa-mir-16-2	0
RBM4	hsa-mir-16-2	0.619264915875085
RBM4B	hsa-mir-16-2	0
RBM12B	hsa-mir-16-2	0
SLTM	hsa-mir-16-2	0
SAFB	hsa-mir-16-2	0
FUS	hsa-mir-16-2	0.546129461792112
TAF15	hsa-mir-16-2	1.21338580407151
RBM14	hsa-mir-16-2	1.02851007450715
DDX1	hsa-mir-16-2	0.33188947204977
APOBEC3B	hsa-mir-16-2	0.634588910450979
RTCB	hsa-mir-16-2	0.78066094964742
DDX23	hsa-mir-16-2	0
RBM47	hsa-mir-16-2	0
PRMT1	hsa-mir-16-2	0.535679374389052
RBM6	hsa-mir-16-2	0
SUGP1	hsa-mir-16-2	0
PLRG1	hsa-mir-16-2	0
CDC5L	hsa-mir-16-2	0
CDC40	hsa-mir-16-2	0
SF3A1	hsa-mir-16-2	0
SF3A3	hsa-mir-16-2	0
SF3B1	hsa-mir-16-2	0.414098411192377
SF3B2	hsa-mir-16-2	0.147819660014782
SF3B3	hsa-mir-16-2	0.860825488220817
SF3B4	hsa-mir-16-2	0.586915887850467
SF3B5	hsa-mir-16-2	0
U2SURP	hsa-mir-16-2	0
RBM10	hsa-mir-16-2	0
CHERP	hsa-mir-16-2	0
CCAR1	hsa-mir-16-2	0
RBM17	hsa-mir-16-2	0
RBM5	hsa-mir-16-2	0
AQR	hsa-mir-16-2	0
XAB2	hsa-mir-16-2	0
PAXBP1	hsa-mir-16-2	0
PURA	hsa-mir-16-2	1.24223602484472
PURB	hsa-mir-16-2	0
PLOD1	hsa-mir-16-2	0
HNRNPA0	hsa-mir-16-2	0.626564552472387
HNRNPA1	hsa-mir-16-2	1.55741912441788
HNRNPA2B1	hsa-mir-16-2	1.16889190493684
HNRNPA3	hsa-mir-16-2	1.03093489421137
HNRNPK	hsa-mir-16-2	1.78462139120278
KIN	hsa-mir-16-2	0
TRIM71	hsa-mir-16-2	0
G3BP2	hsa-mir-16-2	0.0950570342205323
ZC3H7A	hsa-mir-16-2	18.0643343815514
ZC3H7B	hsa-mir-16-2	9.75719932241671
XRN1	hsa-mir-16-2	0
TRIM25	hsa-mir-16-2	3.36700336700337
ATXN2L	hsa-mir-16-2	0.147058823529412
ATXN2	hsa-mir-16-2	0
NUFIP2	hsa-mir-16-2	0
TTC3	hsa-mir-16-2	0
PAPD4	hsa-mir-16-2	0
ZC3H11A	hsa-mir-16-2	0
HNRNPM	hsa-mir-16-2	1.00631377058248
ZNF346	hsa-mir-16-2	1.5397148388849
RTCA	hsa-mir-16-2	2.03073394545317
DHX36	hsa-mir-16-2	0.0862068965517241
USP36	hsa-mir-16-2	0
